Epoch,Loss,Test Accuracy
186,0.45481565594673157,0.7882527147087858
187,0.4544183313846588,0.788746298124383
188,0.45402151346206665,0.7882527147087858
189,0.45362234115600586,0.788746298124383
190,0.45322105288505554,0.7892398815399803
191,0.4528193473815918,0.7897334649555775
192,0.4524184763431549,0.7902270483711747
193,0.45201730728149414,0.790720631786772
194,0.4516149163246155,0.7912142152023692
195,0.45121046900749207,0.7912142152023692
196,0.45080387592315674,0.7917077986179665
197,0.45039504766464233,0.7922013820335637
198,0.4499847888946533,0.7922013820335637
199,0.4495733082294464,0.7922013820335637
